event_id,user_id,session_id,event_ts,event_name,screen_name,app_version,device_os,is_test_event
E000033215,U001237,S001787_02,2026-01-30 07:55:54,screen_view,home,3.5.0,iOS,0
E000028935,U004499,S001553_02,2026-01-30 07:57:01,app_open,home,3.6.1,iOS,0
E000028936,U004499,S001553_02,2026-01-30 07:57:37,screen_view,library,3.6.1,iOS,0
E000023987,U004970,S001293_04,2026-01-30 08:03:04,app_open,home,3.5.0,iOS,0
E000023988,U004970,S001293_04,2026-01-30 08:03:48,screen_view,,3.5.0,iOS,0
E000006037,U002729,S000303_05,2026-01-30 08:06:02,app_open,home,3.5.0,iOS,0
E000006038,U002729,S000303_05,2026-01-30 08:06:45,screen_view,library,3.5.0,iOS,0
E000025707,U004829,S001371_03,2026-01-30 08:18:07,app_open,home,3.6.1,Android,0
E000025709,U004829,S001371_03,2026-01-30 08:18:38,agent_home_view,agent_home,3.6.1,Android,0
E000025708,U004829,S001371_03,2026-01-30 08:19:08,screen_view,agent_home,3.6.1,Android,0
E000034568,U001623,S001874_01,2026-01-30 08:20:05,app_open,home,3.6.1,iOS,0
E000034569,U001623,S001874_01,2026-01-30 08:20:20,screen_view,home,3.6.1,iOS,0
E000025711,U004829,S001371_03,2026-01-30 08:20:36,agent_response_rendered,agent_chat,3.6.1,Android,0
E000025710,U004829,S001371_03,2026-01-30 08:21:03,prompt_submit,agent_chat,3.6.1,Android,0
E000034570,U001623,S001874_01,2026-01-30 08:21:08,agent_home_view,agent_home,3.6.1,iOS,0
E000034572,U001623,S001874_01,2026-01-30 08:21:41,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000034571,U001623,S001874_01,2026-01-30 08:21:59,prompt_submit,agent_chat,3.6.1,iOS,0
E000034573,U001623,S001874_01,2026-01-30 08:23:08,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000027850,U000537,S001487_06,2026-01-30 08:24:00,app_open,home,3.4.2,iOS,0
E000027851,U000537,S001487_06,2026-01-30 08:24:48,screen_view,library,3.4.2,iOS,0
E000027852,U000537,S001487_06,2026-01-30 08:25:02,agent_home_view,agent_home,3.4.2,iOS,0
E000027853,U000537,S001487_06,2026-01-30 08:26:13,prompt_submit,agent_chat,3.4.2,iOS,0
E000027854,U000537,S001487_06,2026-01-30 08:27:50,agent_response_rendered,agent_chat,3.4.2,iOS,0
E000025814,U003779,S001373_05,2026-01-30 08:29:04,app_open,home,3.5.0,iOS,0
E000032487,U004090,S001746_01,2026-01-30 08:29:04,app_open,home,3.4.2,iOS,0
E000027855,U000537,S001487_06,2026-01-30 08:29:24,tool_result_rendered,agent_chat,3.4.2,iOS,0
E000032488,U004090,S001746_01,2026-01-30 08:29:43,screen_view,home,3.4.2,iOS,0
E000025815,U003779,S001373_05,2026-01-30 08:30:09,screen_view,home,3.5.0,iOS,0
E000031463,U000524,S001695_07,2026-01-30 08:33:03,app_open,home,3.6.1,iOS,0
E000031463,U000524,S001695_07,2026-01-30 08:33:03,app_open,home,3.6.1,iOS,0
E000031464,U000524,S001695_07,2026-01-30 08:34:06,screen_view,home,3.6.1,iOS,0
E000031468,U000524,S001695_07,2026-01-30 08:34:49,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000031465,U000524,S001695_07,2026-01-30 08:35:07,agent_home_view,agent_home,3.6.1,iOS,0
E000031467,U000524,S001695_07,2026-01-30 08:36:23,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000031469,U000524,S001695_07,2026-01-30 08:36:54,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000031466,U000524,S001695_07,2026-01-30 08:36:55,prompt_submit,agent_chat,3.6.1,iOS,0
E000027730,U002584,S001481_03,2026-01-30 08:37:00,app_open,home,3.6.1,iOS,0
E000027731,U002584,S001481_03,2026-01-30 08:37:25,screen_view,home,3.6.1,iOS,0
E000033744,U001553,S001824_01,2026-01-30 08:38:02,app_open,home,3.5.0,iOS,0
E000033746,U001553,S001824_01,2026-01-30 08:38:32,agent_home_view,agent_home,3.5.0,iOS,0
E000033745,U001553,S001824_01,2026-01-30 08:38:36,screen_view,agent_home,3.5.0,iOS,0
E000013113,U000576,S000663_04,2026-01-30 08:40:02,app_open,home,3.5.0,iOS,0
E000006867,U000920,S000345_04,2026-01-30 08:40:06,app_open,home,3.4.2,Android,0
E000033747,U001553,S001824_01,2026-01-30 08:40:20,prompt_submit,agent_chat,3.5.0,iOS,0
E000031496,U000654,S001696_01,2026-01-30 08:41:07,app_open,home,3.6.1,iOS,0
E000006868,U000920,S000345_04,2026-01-30 08:41:14,screen_view,home,3.4.2,Android,0
E000013114,U000576,S000663_04,2026-01-30 08:41:14,screen_view,home,3.5.0,iOS,0
E000033748,U001553,S001824_01,2026-01-30 08:41:47,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000031497,U000654,S001696_01,2026-01-30 08:41:56,screen_view,agent_home,3.6.1,iOS,0
E000032147,U003099,S001727_02,2026-01-30 08:42:05,app_open,home,3.6.1,Android,0
E000032148,U003099,S001727_02,2026-01-30 08:42:26,screen_view,agent_home,3.6.1,Android,0
E000029321,U000362,S001577_04,2026-01-30 08:46:03,app_open,home,3.6.1,iOS,0
E000029322,U000362,S001577_04,2026-01-30 08:46:54,screen_view,library,3.6.1,iOS,0
E000029325,U000362,S001577_04,2026-01-30 08:47:19,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000029323,U000362,S001577_04,2026-01-30 08:48:21,agent_home_view,agent_home,3.6.1,iOS,0
E000029324,U000362,S001577_04,2026-01-30 08:48:36,prompt_submit,agent_chat,3.6.1,iOS,0
E000026338,U004405,S001400_01,2026-01-30 08:49:01,app_open,home,3.4.2,iOS,0
E000026339,U004405,S001400_01,2026-01-30 08:49:42,screen_view,library,3.4.2,iOS,0
E000012100,U004215,S000614_11,2026-01-30 08:50:05,app_open,home,3.5.0,iOS,0
E000012101,U004215,S000614_11,2026-01-30 08:50:30,screen_view,library,3.5.0,iOS,0
E000029326,U000362,S001577_04,2026-01-30 08:50:35,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000034214,U003427,S001852_01,2026-01-30 08:58:08,app_open,home,3.5.0,iOS,0
E000034215,U003427,S001852_01,2026-01-30 08:58:32,screen_view,home,3.5.0,iOS,0
E000034216,U003427,S001852_01,2026-01-30 08:58:52,agent_home_view,agent_home,3.5.0,iOS,0
E000034219,U003427,S001852_01,2026-01-30 08:59:42,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000034217,U003427,S001852_01,2026-01-30 09:00:19,prompt_submit,agent_chat,3.5.0,iOS,0
E000034218,U003427,S001852_01,2026-01-30 09:02:51,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000023645,U001369,S001265_04,2026-01-30 09:11:03,app_open,home,3.4.2,iOS,0
E000034837,U004811,S001888_01,2026-01-30 09:12:00,app_open,home,3.6.1,iOS,0
E000023646,U001369,S001265_04,2026-01-30 09:12:14,screen_view,agent_home,3.4.2,iOS,0
E000023647,U001369,S001265_04,2026-01-30 09:13:05,paywall_view,subscription,3.4.2,iOS,0
E000034838,U004811,S001888_01,2026-01-30 09:13:19,screen_view,home,3.6.1,iOS,0
E000002801,U002933,S000151_02,2026-01-30 09:17:07,app_open,home,3.6.1,Android,0
E000002802,U002933,S000151_02,2026-01-30 09:17:52,screen_view,agent_home,3.6.1,Android,0
E000030038,U001208,S001611_03,2026-01-30 09:18:09,app_open,home,3.6.1,iOS,0
E000024144,U002663,S001303_08,2026-01-30 09:19:01,app_open,home,3.4.2,iOS,0
E000030039,U001208,S001611_03,2026-01-30 09:19:06,screen_view,progress,3.6.1,iOS,0
E000030040,U001208,S001611_03,2026-01-30 09:20:10,agent_home_view,agent_home,3.6.1,iOS,0
E000024145,U002663,S001303_08,2026-01-30 09:20:11,screen_view,library,3.4.2,iOS,0
E000030042,U001208,S001611_03,2026-01-30 09:20:15,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000024146,U002663,S001303_08,2026-01-30 09:20:32,agent_home_view,agent_home,3.4.2,iOS,0
E000030041,U001208,S001611_03,2026-01-30 09:20:51,prompt_submit,agent_chat,3.6.1,iOS,0
E000018406,U001094,S000949_05,2026-01-30 09:22:02,app_open,home,3.5.0,iOS,0
E000030044,U001208,S001611_03,2026-01-30 09:22:19,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000024148,U002663,S001303_08,2026-01-30 09:22:24,agent_response_rendered,agent_chat,3.4.2,iOS,0
E000024147,U002663,S001303_08,2026-01-30 09:22:36,prompt_submit,agent_chat,3.4.2,iOS,0
E000018408,U001094,S000949_05,2026-01-30 09:23:06,agent_home_view,agent_home,3.5.0,iOS,0
E000032699,U001315,S001756_01,2026-01-30 09:23:06,app_open,home,3.5.0,Android,0
E000018407,U001094,S000949_05,2026-01-30 09:23:08,screen_view,library,3.5.0,iOS,0
E000032700,U001315,S001756_01,2026-01-30 09:23:24,screen_view,agent_home,3.5.0,Android,0
E000018411,U001094,S000949_05,2026-01-30 09:23:38,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000018411,U001094,S000949_05,2026-01-30 09:23:38,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000018409,U001094,S000949_05,2026-01-30 09:23:57,prompt_submit,agent_chat,3.5.0,iOS,0
E000032701,U001315,S001756_01,2026-01-30 09:24:06,agent_home_view,agent_home,3.5.0,Android,0
E000030043,U001208,S001611_03,2026-01-30 09:24:39,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000032702,U001315,S001756_01,2026-01-30 09:25:11,prompt_submit,agent_chat,3.5.0,Android,0
E000018410,U001094,S000949_05,2026-01-30 09:25:17,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000032703,U001315,S001756_01,2026-01-30 09:25:51,agent_response_rendered,agent_chat,3.5.0,Android,0
E000018412,U001094,S000949_05,2026-01-30 09:27:20,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000032704,U001315,S001756_01,2026-01-30 09:29:18,tool_result_rendered,agent_chat,3.5.0,Android,0
E000019953,U000536,S001039_05,2026-01-30 09:30:06,app_open,home,3.4.2,iOS,0
E000019954,U000536,S001039_05,2026-01-30 09:30:38,screen_view,library,3.4.2,iOS,0
E000034053,U004567,S001841_01,2026-01-30 09:32:07,app_open,home,3.6.1,iOS,0
E000034054,U004567,S001841_01,2026-01-30 09:32:46,screen_view,home,3.6.1,iOS,0
E000034056,U004567,S001841_01,2026-01-30 09:32:54,prompt_submit,agent_chat,3.6.1,iOS,0
E000034055,U004567,S001841_01,2026-01-30 09:33:46,agent_home_view,agent_home,3.6.1,iOS,0
E000034057,U004567,S001841_01,2026-01-30 09:34:21,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000023844,U004434,S001283_03,2026-01-30 09:36:01,app_open,home,3.6.1,iOS,0
E000026314,U003211,S001397_02,2026-01-30 09:37:00,app_open,home,3.6.1,iOS,0
E000023845,U004434,S001283_03,2026-01-30 09:37:12,screen_view,library,3.6.1,iOS,0
E000034058,U004567,S001841_01,2026-01-30 09:37:13,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000020588,U003240,S001074_03,2026-01-30 09:38:06,app_open,home,3.6.1,Android,0
E000026315,U003211,S001397_02,2026-01-30 09:38:21,screen_view,home,3.6.1,iOS,0
E000026315,U003211,S001397_02,2026-01-30 09:38:21,screen_view,home,3.6.1,iOS,0
E000020589,U003240,S001074_03,2026-01-30 09:38:56,screen_view,agent_home,3.6.1,Android,0
E000015923,U000493,S000809_07,2026-01-30 09:43:05,app_open,home,3.6.1,Android,0
E000015924,U000493,S000809_07,2026-01-30 09:44:07,screen_view,home,3.6.1,Android,0
E000015925,U000493,S000809_07,2026-01-30 09:45:40,agent_home_view,agent_home,3.6.1,Android,0
E000015927,U000493,S000809_07,2026-01-30 09:46:31,agent_response_rendered,agent_chat,3.6.1,Android,0
E000015926,U000493,S000809_07,2026-01-30 09:46:48,prompt_submit,agent_chat,3.6.1,Android,0
E000015928,U000493,S000809_07,2026-01-30 09:47:58,satisfaction_submitted,agent_chat,3.6.1,Android,0
E000027559,U000495,S001470_03,2026-01-30 09:51:07,app_open,home,3.6.1,Android,0
E000027560,U000495,S001470_03,2026-01-30 09:51:20,screen_view,home,3.6.1,Android,0
E000027562,U000495,S001470_03,2026-01-30 09:51:58,prompt_submit,agent_chat,3.6.1,Android,0
E000027563,U000495,S001470_03,2026-01-30 09:52:33,agent_response_rendered,agent_chat,3.6.1,Android,0
E000027564,U000495,S001470_03,2026-01-30 09:52:43,tool_result_rendered,agent_chat,3.6.1,Android,0
E000033384,U003904,S001801_01,2026-01-30 09:53:02,app_open,home,3.5.0,Android,0
E000027561,U000495,S001470_03,2026-01-30 09:53:20,agent_home_view,agent_home,3.6.1,Android,0
E000026283,U004664,S001395_04,2026-01-30 09:54:03,app_open,home,3.5.0,iOS,0
E000033385,U003904,S001801_01,2026-01-30 09:54:12,screen_view,agent_home,3.5.0,Android,0
E000026284,U004664,S001395_04,2026-01-30 09:55:04,screen_view,progress,3.5.0,iOS,0
E000026285,U004664,S001395_04,2026-01-30 09:56:16,agent_home_view,agent_home,3.5.0,iOS,0
E000026287,U004664,S001395_04,2026-01-30 09:57:28,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000026286,U004664,S001395_04,2026-01-30 09:57:51,prompt_submit,agent_chat,3.5.0,iOS,0
E000032264,U003835,S001735_01,2026-01-30 09:58:05,app_open,home,3.5.0,iOS,0
E000032266,U003835,S001735_01,2026-01-30 09:58:40,paywall_view,subscription,3.5.0,iOS,0
E000032265,U003835,S001735_01,2026-01-30 09:59:19,screen_view,agent_home,3.5.0,iOS,0
E000026289,U004664,S001395_04,2026-01-30 10:00:14,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000026288,U004664,S001395_04,2026-01-30 10:00:30,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000026290,U004664,S001395_04,2026-01-30 10:01:16,paywall_view,subscription,3.5.0,iOS,0
E000018971,U001859,S000979_08,2026-01-30 10:05:02,app_open,home,3.4.2,Android,0
E000035057,U004648,S001898_02,2026-01-30 10:05:03,app_open,home,3.6.1,Android,0
E000018972,U001859,S000979_08,2026-01-30 10:05:49,screen_view,agent_home,3.4.2,Android,0
E000035058,U004648,S001898_02,2026-01-30 10:06:06,screen_view,home,3.6.1,Android,0
E000018973,U001859,S000979_08,2026-01-30 10:07:39,agent_home_view,agent_home,3.4.2,Android,0
E000018974,U001859,S000979_08,2026-01-30 10:07:44,prompt_submit,agent_chat,3.4.2,Android,0
E000034906,U002719,S001892_01,2026-01-30 10:09:01,app_open,home,3.6.1,Android,0
E000034907,U002719,S001892_01,2026-01-30 10:09:53,screen_view,agent_home,3.6.1,Android,0
E000018975,U001859,S000979_08,2026-01-30 10:10:07,agent_response_rendered,agent_chat,3.4.2,Android,0
E000018977,U001859,S000979_08,2026-01-30 10:11:10,satisfaction_submitted,agent_chat,3.4.2,Android,0
E000018976,U001859,S000979_08,2026-01-30 10:11:34,tool_result_rendered,agent_chat,3.4.2,Android,0
E000022570,U004774,S001208_04,2026-01-30 10:19:04,app_open,home,3.6.1,iOS,0
E000022572,U004774,S001208_04,2026-01-30 10:19:44,paywall_view,subscription,3.6.1,iOS,0
E000022573,U004774,S001208_04,2026-01-30 10:20:13,trial_start,subscription,3.6.1,iOS,0
E000022571,U004774,S001208_04,2026-01-30 10:20:27,screen_view,agent_home,3.6.1,iOS,0
E000034574,U001623,S001874_02,2026-01-30 10:21:03,app_open,home,3.6.1,iOS,0
E000028113,U004049,S001501_04,2026-01-30 10:21:05,app_open,home,3.5.0,Android,0
E000028114,U004049,S001501_04,2026-01-30 10:21:48,screen_view,home,3.5.0,Android,0
E000034575,U001623,S001874_02,2026-01-30 10:21:52,screen_view,home,3.6.1,iOS,0
E000027946,U001721,S001493_01,2026-01-30 10:26:04,app_open,home,3.5.0,iOS,0
E000027947,U001721,S001493_01,2026-01-30 10:26:39,screen_view,home,3.5.0,iOS,0
E000023811,U003077,S001279_04,2026-01-30 10:27:00,app_open,home,3.5.0,iOS,0
E000023812,U003077,S001279_04,2026-01-30 10:27:28,screen_view,library,3.5.0,iOS,0
E000029890,U002152,S001601_02,2026-01-30 10:30:04,app_open,home,3.5.0,iOS,0
E000033397,U003862,S001803_02,2026-01-30 10:31:07,app_open,home,3.5.0,iOS,0
E000029891,U002152,S001601_02,2026-01-30 10:31:10,screen_view,agent_home,3.5.0,iOS,0
E000033398,U003862,S001803_02,2026-01-30 10:31:26,screen_view,home,3.5.0,iOS,0
E000007209,U001465,S000367_03,2026-01-30 10:33:01,app_open,home,3.4.2,Android,0
E000031282,U003362,S001681_02,2026-01-30 10:33:06,app_open,home,3.5.0,iOS,0
E000007210,U001465,S000367_03,2026-01-30 10:33:18,screen_view,agent_home,3.4.2,Android,0
E000031283,U003362,S001681_02,2026-01-30 10:33:53,screen_view,agent_home,3.5.0,iOS,0
E000015240,U000377,S000773_07,2026-01-30 10:35:02,app_open,home,3.6.1,Android,0
E000015241,U000377,S000773_07,2026-01-30 10:35:51,screen_view,home,3.6.1,Android,0
E000011745,U003410,S000594_11,2026-01-30 10:39:00,app_open,home,3.6.1,iOS,0
E000011746,U003410,S000594_11,2026-01-30 10:40:04,screen_view,library,3.6.1,iOS,0
E000011749,U003410,S000594_11,2026-01-30 10:41:01,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000011747,U003410,S000594_11,2026-01-30 10:41:21,agent_home_view,agent_home,3.6.1,iOS,0
E000011748,U003410,S000594_11,2026-01-30 10:41:33,prompt_submit,agent_chat,3.6.1,iOS,0
E000031374,U002813,S001690_02,2026-01-30 10:46:02,app_open,home,3.5.0,iOS,0
E000031377,U002813,S001690_02,2026-01-30 10:46:49,prompt_submit,agent_chat,3.5.0,iOS,0
E000031999,U002950,S001717_01,2026-01-30 10:47:06,app_open,home,3.5.0,Android,0
E000031376,U002813,S001690_02,2026-01-30 10:47:16,agent_home_view,agent_home,3.5.0,iOS,0
E000031375,U002813,S001690_02,2026-01-30 10:47:25,screen_view,agent_home,3.5.0,iOS,0
E000032000,U002950,S001717_01,2026-01-30 10:47:41,screen_view,home,3.5.0,Android,0
E000031379,U002813,S001690_02,2026-01-30 10:48:38,satisfaction_submitted,,3.5.0,iOS,0
E000031380,U002813,S001690_02,2026-01-30 10:48:44,paywall_view,subscription,3.5.0,iOS,0
E000008597,U003615,S000438_08,2026-01-30 10:50:05,app_open,home,3.5.0,iOS,0
E000014196,U001875,S000720_09,2026-01-30 10:50:07,app_open,home,3.4.2,iOS,0
E000014197,U001875,S000720_09,2026-01-30 10:50:33,screen_view,agent_home,3.4.2,iOS,0
E000014198,U001875,S000720_09,2026-01-30 10:50:59,agent_home_view,agent_home,3.4.2,iOS,0
E000031378,U002813,S001690_02,2026-01-30 10:51:01,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000014200,U001875,S000720_09,2026-01-30 10:51:07,agent_response_rendered,agent_chat,3.4.2,iOS,0
E000008598,U003615,S000438_08,2026-01-30 10:51:14,screen_view,agent_home,3.5.0,iOS,0
E000031381,U002813,S001690_02,2026-01-30 10:51:23,trial_start,subscription,3.5.0,iOS,0
E000020795,U004335,S001087_09,2026-01-30 10:53:09,app_open,home,3.5.0,iOS,0
E000014199,U001875,S000720_09,2026-01-30 10:53:10,prompt_submit,agent_chat,3.4.2,iOS,0
E000020796,U004335,S001087_09,2026-01-30 10:53:34,screen_view,progress,3.5.0,iOS,0
E000026362,U003475,S001402_04,2026-01-30 10:54:08,app_open,home,3.6.1,Android,0
E000020797,U004335,S001087_09,2026-01-30 10:54:30,agent_home_view,agent_home,3.5.0,iOS,0
E000014201,U001875,S000720_09,2026-01-30 10:54:41,tool_result_rendered,agent_chat,3.4.2,iOS,0
E000030219,U003907,S001622_01,2026-01-30 10:55:01,app_open,home,3.6.1,Android,0
E000026363,U003475,S001402_04,2026-01-30 10:55:12,screen_view,home,3.6.1,Android,0
E000020799,U004335,S001087_09,2026-01-30 10:55:21,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000020800,U004335,S001087_09,2026-01-30 10:55:34,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000020801,U004335,S001087_09,2026-01-30 10:55:48,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000030220,U003907,S001622_01,2026-01-30 10:55:54,screen_view,agent_home,3.6.1,Android,0
E000017957,U002732,S000926_07,2026-01-30 10:56:01,app_open,home,3.6.1,iOS,0
E000017958,U002732,S000926_07,2026-01-30 10:56:19,screen_view,agent_home,3.6.1,iOS,0
E000020798,U004335,S001087_09,2026-01-30 10:57:01,prompt_submit,agent_chat,3.5.0,iOS,0
E000029095,U002100,S001563_01,2026-01-30 11:00:03,app_open,home,3.5.0,iOS,0
E000026130,U004553,S001389_03,2026-01-30 11:00:09,app_open,home,3.5.0,iOS,0
E000026131,U004553,S001389_03,2026-01-30 11:00:50,screen_view,agent_home,3.5.0,iOS,0
E000028399,U000503,S001522_02,2026-01-30 11:01:04,app_open,home,3.4.2,Android,0
E000029096,U002100,S001563_01,2026-01-30 11:01:26,screen_view,library,3.5.0,iOS,0
E000028400,U000503,S001522_02,2026-01-30 11:01:55,screen_view,home,3.4.2,Android,0
E000019181,U000565,S000993_04,2026-01-30 11:04:07,app_open,home,3.4.2,Android,0
E000019182,U000565,S000993_04,2026-01-30 11:05:27,screen_view,agent_home,3.4.2,Android,0
E000012192,U001181,S000618_07,2026-01-30 11:11:05,app_open,home,3.5.0,iOS,0
E000012194,U001181,S000618_07,2026-01-30 11:11:44,agent_home_view,agent_home,3.5.0,iOS,0
E000012193,U001181,S000618_07,2026-01-30 11:12:23,screen_view,agent_home,3.5.0,iOS,0
E000012195,U001181,S000618_07,2026-01-30 11:12:52,prompt_submit,agent_chat,3.5.0,iOS,0
E000012196,U001181,S000618_07,2026-01-30 11:13:45,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000012197,U001181,S000618_07,2026-01-30 11:17:23,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000025155,U004806,S001348_02,2026-01-30 11:18:08,app_open,home,3.4.2,iOS,0
E000025156,U004806,S001348_02,2026-01-30 11:18:54,screen_view,home,3.4.2,iOS,0
E000034719,U001881,S001882_01,2026-01-30 11:19:00,app_open,home,3.5.0,iOS,0
E000018623,U003808,S000959_04,2026-01-30 11:19:04,app_open,home,3.6.1,iOS,0
E000018624,U003808,S000959_04,2026-01-30 11:19:33,screen_view,progress,3.6.1,iOS,0
E000034720,U001881,S001882_01,2026-01-30 11:20:27,screen_view,home,3.5.0,iOS,0
E000018626,U003808,S000959_04,2026-01-30 11:20:58,prompt_submit,agent_chat,3.6.1,iOS,0
E000018625,U003808,S000959_04,2026-01-30 11:21:33,agent_home_view,agent_home,3.6.1,iOS,0
E000028901,U000680,S001550_05,2026-01-30 11:23:03,app_open,home,3.6.1,iOS,0
E000018627,U003808,S000959_04,2026-01-30 11:23:05,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000028902,U000680,S001550_05,2026-01-30 11:23:26,screen_view,progress,3.6.1,iOS,0
E000018628,U003808,S000959_04,2026-01-30 11:25:05,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000023387,U003348,S001252_07,2026-01-30 11:28:04,app_open,home,3.5.0,Android,0
E000032165,U001091,S001728_02,2026-01-30 11:28:04,app_open,home,3.5.0,Android,0
E000032166,U001091,S001728_02,2026-01-30 11:28:36,screen_view,library,3.5.0,Android,0
E000023388,U003348,S001252_07,2026-01-30 11:28:55,screen_view,library,3.5.0,Android,0
E000023390,U003348,S001252_07,2026-01-30 11:29:21,prompt_submit,agent_chat,3.5.0,Android,0
E000023391,U003348,S001252_07,2026-01-30 11:29:25,agent_response_rendered,agent_chat,3.5.0,Android,0
E000023389,U003348,S001252_07,2026-01-30 11:29:55,agent_home_view,agent_home,3.5.0,Android,0
E000023954,U000706,S001291_03,2026-01-30 11:31:00,app_open,home,3.4.2,Android,0
E000023955,U000706,S001291_03,2026-01-30 11:31:24,screen_view,progress,3.4.2,Android,0
E000023392,U003348,S001252_07,2026-01-30 11:33:52,human_handoff,support,3.5.0,Android,0
E000017240,U000194,S000887_08,2026-01-30 11:37:00,app_open,home,3.5.0,Android,0
E000017241,U000194,S000887_08,2026-01-30 11:37:21,screen_view,progress,3.5.0,Android,0
E000026053,U001038,S001386_02,2026-01-30 11:46:08,app_open,home,3.6.1,Android,0
E000026054,U001038,S001386_02,2026-01-30 11:47:01,screen_view,home,3.6.1,Android,0
E000020729,U003062,S001081_02,2026-01-30 11:49:03,app_open,home,3.6.1,iOS,0
E000020730,U003062,S001081_02,2026-01-30 11:49:37,screen_view,agent_home,3.6.1,iOS,0
E000021856,U001889,S001152_05,2026-01-30 11:51:09,app_open,home,3.5.0,iOS,0
E000021857,U001889,S001152_05,2026-01-30 11:51:27,screen_view,library,3.5.0,iOS,0
E000021858,U001889,S001152_05,2026-01-30 11:51:55,agent_home_view,agent_home,3.5.0,iOS,0
E000021861,U001889,S001152_05,2026-01-30 11:53:12,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000021859,U001889,S001152_05,2026-01-30 11:53:19,prompt_submit,agent_chat,3.5.0,iOS,0
E000021860,U001889,S001152_05,2026-01-30 11:53:24,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000016576,U002382,S000841_04,2026-01-30 11:55:03,app_open,home,3.6.1,Android,0
E000016578,U002382,S000841_04,2026-01-30 11:55:32,agent_home_view,agent_home,3.6.1,Android,0
E000016577,U002382,S000841_04,2026-01-30 11:55:33,screen_view,agent_home,3.6.1,Android,0
E000016579,U002382,S000841_04,2026-01-30 11:56:54,prompt_submit,agent_chat,3.6.1,Android,0
E000016580,U002382,S000841_04,2026-01-30 11:56:57,agent_response_rendered,agent_chat,3.6.1,Android,0
E000021862,U001889,S001152_05,2026-01-30 11:57:57,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000016581,U002382,S000841_04,2026-01-30 12:00:27,tool_result_rendered,agent_chat,3.6.1,Android,0
E000030598,U004785,S001646_02,2026-01-30 12:14:07,app_open,home,3.6.1,Android,0
E000030599,U004785,S001646_02,2026-01-30 12:14:56,screen_view,home,3.6.1,Android,0
E000025529,U000115,S001362_02,2026-01-30 12:15:08,app_open,home,3.5.0,Android,0
E000012576,U003998,S000639_13,2026-01-30 12:15:09,app_open,home,3.5.0,Android,0
E000025530,U000115,S001362_02,2026-01-30 12:15:47,screen_view,home,3.5.0,Android,0
E000025530,U000115,S001362_02,2026-01-30 12:15:47,screen_view,home,3.5.0,Android,0
E000012577,U003998,S000639_13,2026-01-30 12:16:02,screen_view,home,3.5.0,Android,0
E000028553,U002911,S001531_04,2026-01-30 12:16:08,app_open,home,3.6.1,iOS,0
E000012578,U003998,S000639_13,2026-01-30 12:16:17,agent_home_view,agent_home,3.5.0,Android,0
E000028554,U002911,S001531_04,2026-01-30 12:17:16,screen_view,home,3.6.1,iOS,0
E000012579,U003998,S000639_13,2026-01-30 12:17:33,prompt_submit,agent_chat,3.5.0,Android,0
E000012580,U003998,S000639_13,2026-01-30 12:18:01,agent_response_rendered,agent_chat,3.5.0,Android,0
E000012581,U003998,S000639_13,2026-01-30 12:21:00,tool_result_rendered,agent_chat,3.5.0,Android,0
E000032383,U002694,S001741_02,2026-01-30 12:21:00,app_open,home,3.6.1,iOS,0
E000032384,U002694,S001741_02,2026-01-30 12:21:53,screen_view,home,3.6.1,iOS,0
E000012582,U003998,S000639_13,2026-01-30 12:22:49,human_handoff,support,3.5.0,Android,0
E000030505,U001577,S001643_02,2026-01-30 12:23:03,app_open,home,3.4.2,iOS,0
E000030506,U001577,S001643_02,2026-01-30 12:24:05,screen_view,library,3.4.2,iOS,0
